Call Time,Caller ID,Destination,Status,Ringing,Talking,Cost,Reason,Sentiment,Summary,Transcription
2025-08-01T08:16:59,DROGUERIA STO503 (50320),VMail (06720),answered,00:00:00,00:00:08,0.00,Terminated by DROGUERIA STO503 (50320),,,
2025-08-01T08:16:38,DROGUERIA STO503 (50320),DROGUERIA SAO067 (06720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06720)",,,
2025-08-01T08:11:21,DROGUERIA SDO895 (89520),DROGUERIA SDO892 (89220),answered,00:00:08,00:04:22,0.00,Terminated by DROGUERIA SDO895 (89520),,,
2025-08-01T08:15:15,CENTRAL SEGURIDAD SAO 251 (25160),98120,answered,00:00:04,00:00:04,0.06,Terminated by CENTRAL SEGURIDAD SAO 251 (25160),,,
2025-08-01T08:15:14,DROGUERIA STO036 (03620),VMail (03120),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:14:53,DROGUERIA STO036 (03620),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:14:52,DROGUERIA STO024 (02420),VMail (00820),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA STO024 (02420),,,
2025-08-01T08:14:31,DROGUERIA STO024 (02420),DROGUERIA STO008 (00820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (00820)",,,
2025-08-01T08:14:35,DROGUERIA STO036 (03620),DROGUERIA STO046 (04620),unanswered,00:00:11,00:00:00,0.00,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:14:17,DROGUERIA SDO528 (52820),VMail (07220),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SDO528 (52820),,,
2025-08-01T08:13:56,DROGUERIA SDO528 (52820),DROGUERIA STO072 (07220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07220)",,,
2025-08-01T08:14:14,DROGUERIA STO115 (11520),VMail (99989),answered,00:00:00,00:00:01,0.00,Terminated by DROGUERIA STO115 (11520),,,
2025-08-01T08:13:01,DROGUERIA STO107 (10720),DROGUERIA STO115 (11520),answered,00:00:13,00:00:55,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:12:40,DROGUERIA SAO031 (03120),98114,answered,00:00:05,00:01:21,1.36,Terminated by DROGUERIA SAO031 (03120),,,
2025-08-01T08:14:02,DROGUERIA STO024 (02420),VMail (00820),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO024 (02420),,,
2025-08-01T08:13:41,DROGUERIA STO024 (02420),DROGUERIA STO008 (00820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (00820)",,,
2025-08-01T08:10:10,DROGUERIA SAO047 (04720),DROGUERIA STO036 (03620),answered,00:00:06,00:03:49,0.00,Terminated by DROGUERIA SAO047 (04720),,,
2025-08-01T08:13:54,DROGUERIA STO083 (08320),VMail (06620),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO083 (08320),,,
2025-08-01T08:13:33,DROGUERIA STO083 (08320),DROGUERIA STO066 (06620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06620)",,,
2025-08-01T08:13:45,DROGUERIA STO043 (04320),VMail (07920),answered,00:00:00,00:00:10,0.00,Terminated by DROGUERIA STO043 (04320),,,
2025-08-01T08:13:24,DROGUERIA STO043 (04320),DROGUERIA STO 079 (07920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07920)",,,
2025-08-01T08:13:47,DROGUERIA SDO528 (52820),VMail (07220),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SDO528 (52820),,,
2025-08-01T08:13:26,DROGUERIA SDO528 (52820),DROGUERIA STO072 (07220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07220)",,,
2025-08-01T08:12:51,DROGUERIA STO610 (61020),VMail (11220),answered,00:00:00,00:00:16,0.00,Terminated by DROGUERIA STO610 (61020),,,
2025-08-01T08:12:30,DROGUERIA STO610 (61020),DROGUERIA SAO112 (11220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (11220)",,,
2025-08-01T08:12:51,DROGUERIA STO107 (10720),VMail (12610),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:12:30,DROGUERIA STO107 (10720),ATENCION CLIENTE STO126 (12610),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12610)",,,
2025-08-01T08:12:04,PORTER�A BOMBON� (90010),CCTV BODEGA BOMBON� (90080),answered,00:00:09,00:00:24,0.00,Terminated by PORTER�A BOMBON� (90010),,,
2025-08-01T08:12:24,DROGUERIA STO005 (00520),VMail (02420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO005 (00520),,,
2025-08-01T08:12:03,DROGUERIA STO005 (00520),DROGUERIA STO024 (02420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (02420)",,,
2025-08-01T08:12:08,DROGUERIA STO136 (13620),56920,answered,00:00:00,00:00:04,0.06,Terminated by DROGUERIA STO136 (13620),,,
2025-08-01T08:11:57,RECIBO SAO320 (32040),VMail (32010),answered,00:00:00,00:00:05,0.00,Terminated by RECIBO SAO320 (32040),,,
2025-08-01T08:11:36,RECIBO SAO320 (32040),ATENCION CLIENTE SAO320 (32010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (32010)",,,
2025-08-01T08:11:13,PORTER�A BOMBON� (90010),CCTV BODEGA BOMBON� (90080),answered,00:00:08,00:00:37,0.00,Terminated by PORTER�A BOMBON� (90010),,,
2025-08-01T08:11:49,DROGUERIA STO107 (10720),VMail (12620),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:11:28,DROGUERIA STO107 (10720),DROGUERIA STO126 (12620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12620)",,,
2025-08-01T08:11:26,DROGUERIA STO610 (61020),VMail (11220),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO610 (61020),,,
2025-08-01T08:11:04,DROGUERIA STO610 (61020),DROGUERIA SAO112 (11220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (11220)",,,
2025-08-01T08:11:19,DROGUERIA STO107 (10720),VMail (12410),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:10:58,DROGUERIA STO107 (10720),ATENCION CLIENTE STO124 (12410),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12410)",,,
2025-08-01T08:09:16,ATENCION CLIENTE SAO203 (20310),98854,answered,00:00:06,00:01:53,1.88,Terminated by ATENCION CLIENTE SAO203 (20310),,,
2025-08-01T08:10:50,DROGUERIA STO107 (10720),VMail (12420),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:10:29,DROGUERIA STO107 (10720),DROGUERIA STO124 (12420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12420)",,,
2025-08-01T08:10:21,DROGUERIA STO107 (10720),VMail (12420),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:10:00,DROGUERIA STO107 (10720),DROGUERIA STO124 (12420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12420)",,,
2025-08-01T08:09:58,DROGUERIA SAO047 (04720),VMail (03620),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SAO047 (04720),,,
2025-08-01T08:09:37,DROGUERIA SAO047 (04720),DROGUERIA STO036 (03620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03620)",,,
2025-08-01T08:09:54,DROGUERIA SDO515 (51520),VMail (05920),answered,00:00:00,00:00:07,0.00,Terminated by DROGUERIA SDO515 (51520),,,
2025-08-01T08:09:33,DROGUERIA SDO515 (51520),DROGUERIA STO059 (05920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05920)",,,
2025-08-01T08:09:49,DROGUERIA STO107 (10720),VMail (12420),answered,00:00:00,00:00:09,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:09:28,DROGUERIA STO107 (10720),DROGUERIA STO124 (12420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12420)",,,
2025-08-01T08:09:41,DROGUERIA STO136 (13620),VMail (13020),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO136 (13620),,,
2025-08-01T08:09:20,DROGUERIA STO136 (13620),DROGUERIA STO130 (13020),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (13020)",,,
2025-08-01T08:09:31,DROGUERIA STO301 (30120),VMail (30220),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA STO301 (30120),,,
2025-08-01T08:09:10,DROGUERIA STO301 (30120),DROGUERIA SAO302 (30220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (30220)",,,
2025-08-01T08:08:50,DROGUERIA SDO515 (51520),VMail (05920),answered,00:00:00,00:00:42,0.00,Terminated by DROGUERIA SDO515 (51520),,,
2025-08-01T08:08:29,DROGUERIA SDO515 (51520),DROGUERIA STO059 (05920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05920)",,,
2025-08-01T08:09:21,DROGUERIA STO107 (10720),VMail (12620),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:09:00,DROGUERIA STO107 (10720),DROGUERIA STO126 (12620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12620)",,,
2025-08-01T08:09:12,ATENCION CLIENTE SAO203 (20310),98881,unanswered,00:00:01,00:00:00,0.00,Terminated by ATENCION CLIENTE SAO203 (20310),,,
2025-08-01T08:09:06,DROGUERIA STO301 (30120),32,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:05:40,DROGUERIA STO136 (13620),56820,answered,00:00:07,00:03:14,3.23,Terminated by 56820,,,
2025-08-01T08:08:51,DROGUERIA STO107 (10720),VMail (12420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:08:30,DROGUERIA STO107 (10720),DROGUERIA STO124 (12420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12420)",,,
2025-08-01T08:08:14,DROGUERIA STO008 (00820),VMail (02420),answered,00:00:00,00:00:21,0.00,Terminated by DROGUERIA STO008 (00820),,,
2025-08-01T08:07:53,DROGUERIA STO008 (00820),DROGUERIA STO024 (02420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (02420)",,,
2025-08-01T08:08:23,DROGUERIA STO107 (10720),VMail (12420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:08:02,DROGUERIA STO107 (10720),DROGUERIA STO124 (12420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12420)",,,
2025-08-01T08:08:11,DROGUERIA STO043 (04320),VMail (07920),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO043 (04320),,,
2025-08-01T08:07:50,DROGUERIA STO043 (04320),DROGUERIA STO 079 (07920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07920)",,,
2025-08-01T08:07:20,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),answered,00:00:03,00:00:30,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T08:07:43,DROGUERIA STO043 (04320),VMail (07920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO043 (04320),,,
2025-08-01T08:07:22,DROGUERIA STO043 (04320),DROGUERIA STO 079 (07920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07920)",,,
2025-08-01T08:06:57,DROGUERIA SAO251 (25120),75220,answered,00:00:22,00:00:11,0.19,Terminated by DROGUERIA SAO251 (25120),,,
2025-08-01T08:07:19,DROGUERIA STO008 (00820),VMail (02420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO008 (00820),,,
2025-08-01T08:06:58,DROGUERIA STO008 (00820),DROGUERIA STO024 (02420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (02420)",,,
2025-08-01T08:07:18,DROGUERIA STO503 (50320),VMail (06720),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO503 (50320),,,
2025-08-01T08:06:57,DROGUERIA STO503 (50320),DROGUERIA SAO067 (06720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06720)",,,
2025-08-01T08:07:00,CCTV CEDI BOGOTA (91960),VMail (91920),answered,00:00:00,00:00:02,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T08:07:00,CCTV CEDI BOGOTA (91960),PORTERIA CEDI BOGOTA (91920),unanswered,00:00:00,00:00:00,0.00,Forwarded to VMail (91920),,,
2025-08-01T08:06:23,DROGUERIA SAO251 (25120),75220,answered,00:00:22,00:00:03,0.06,Terminated by DROGUERIA SAO251 (25120),,,
2025-08-01T08:03:54,DROGUERIA STO008 (00820),DROGUERIA STO024 (02420),answered,00:00:12,00:02:30,0.00,Terminated by DROGUERIA STO008 (00820),,,
2025-08-01T08:06:30,CCTV CEDI BOGOTA (91960),VMail (91920),answered,00:00:00,00:00:03,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T08:06:30,CCTV CEDI BOGOTA (91960),PORTERIA CEDI BOGOTA (91920),unanswered,00:00:00,00:00:00,0.00,Forwarded to VMail (91920),,,
2025-08-01T08:06:19,CCTV CEDI BOGOTA (91960),VMail (91920),answered,00:00:00,00:00:04,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T08:06:19,CCTV CEDI BOGOTA (91960),PORTERIA CEDI BOGOTA (91920),unanswered,00:00:00,00:00:00,0.00,Forwarded to VMail (91920),,,
2025-08-01T08:06:13,DROGUERIA SDO037 (03720),VMail (06220),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SDO037 (03720),,,
2025-08-01T08:05:52,DROGUERIA SDO037 (03720),DROGUERIA STO062 (06220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06220)",,,
2025-08-01T08:06:06,DROGUERIA STO027 (02720),VMail (05520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO027 (02720),,,
2025-08-01T08:05:45,DROGUERIA STO027 (02720),DROGUERIA STO055 (05520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05520)",,,
2025-08-01T08:05:56,CCTV CEDI BOGOTA (91960),VMail (91920),answered,00:00:00,00:00:02,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T08:05:56,CCTV CEDI BOGOTA (91960),PORTERIA CEDI BOGOTA (91920),unanswered,00:00:00,00:00:00,0.00,Forwarded to VMail (91920),,,
2025-08-01T08:05:42,DROGUERIA SDO037 (03720),VMail (99989),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA SDO037 (03720),,,
2025-08-01T08:05:37,CCTV CEDI BOGOTA (91960),VMail (91920),answered,00:00:00,00:00:07,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T08:05:37,CCTV CEDI BOGOTA (91960),PORTERIA CEDI BOGOTA (91920),unanswered,00:00:00,00:00:00,0.00,Forwarded to VMail (91920),,,
2025-08-01T08:05:36,DROGUERIA STO027 (02720),VMail (03820),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA STO027 (02720),,,
2025-08-01T08:05:15,DROGUERIA STO027 (02720),DROGUERIA STO038 (03820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03820)",,,
2025-08-01T08:05:31,CCTV CEDI BOGOTA (91960),VMail (91920),answered,00:00:00,00:00:03,0.00,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T08:05:31,CCTV CEDI BOGOTA (91960),PORTERIA CEDI BOGOTA (91920),unanswered,00:00:00,00:00:00,0.00,Forwarded to VMail (91920),,,
2025-08-01T08:01:07,DROGUERIA SDO528 (52820),DROGUERIA STO027 (02720),answered,00:00:10,00:03:26,0.00,Terminated by DROGUERIA SDO528 (52820),,,
2025-08-01T08:03:07,DROGUERIA STO704 (70420),DROGUERIA SAO203 (20320),answered,00:00:10,00:00:40,0.00,Terminated by DROGUERIA SAO203 (20320),,,
2025-08-01T08:03:49,PORTERIA CEDI BOGOTA (91920),VMail (91960),answered,00:00:00,00:00:03,0.00,Terminated by PORTERIA CEDI BOGOTA (91920),,,
2025-08-01T08:03:28,PORTERIA CEDI BOGOTA (91920),CCTV CEDI BOGOTA (91960),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (91960)",,,
2025-08-01T08:03:46,DROGUERIA STO008 (00820),0220,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:03:08,ATENCION CLIENTE SAO251 (25110),98881,answered,00:00:21,00:00:07,0.11,Terminated by ATENCION CLIENTE SAO251 (25110),,,
2025-08-01T08:02:03,PORTER�A BOMBON� (90010),CCTV BODEGA BOMBON� (90080),answered,00:00:13,00:01:05,0.00,Terminated by PORTER�A BOMBON� (90010),,,
2025-08-01T08:01:50,DROGUERIA STO100 (10020),DROGUERIA SDO099 (09920),answered,00:00:18,00:01:01,0.00,Terminated by DROGUERIA SDO099 (09920),,,
2025-08-01T08:02:38,ATENCION CLIENTE SAO251 (25110),98881,answered,00:00:21,00:00:03,0.05,Terminated by ATENCION CLIENTE SAO251 (25110),,,
2025-08-01T08:02:54,DROGUERIA STO704 (70420),VMail (20320),answered,00:00:00,00:00:08,0.00,Terminated by DROGUERIA STO704 (70420),,,
2025-08-01T08:02:33,DROGUERIA STO704 (70420),DROGUERIA SAO203 (20320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (20320)",,,
2025-08-01T08:02:26,DROGUERIA STO008 (00820),VMail (02420),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA STO008 (00820),,,
2025-08-01T08:02:05,DROGUERIA STO008 (00820),DROGUERIA STO024 (02420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (02420)",,,
2025-08-01T08:01:25,ATENCION CLIENTE SAO203 (20310),98825,answered,00:00:13,00:00:28,0.47,Terminated by ATENCION CLIENTE SAO203 (20310),,,
2025-08-01T08:01:56,DROGUERIA STO008 (00820),VMail (02420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO008 (00820),,,
2025-08-01T08:01:35,DROGUERIA STO008 (00820),DROGUERIA STO024 (02420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (02420)",,,
2025-08-01T08:01:40,ATENCION CLIENTE SAO251 (25110),98881,unanswered,00:00:10,00:00:00,0.00,Terminated by ATENCION CLIENTE SAO251 (25110),,,
2025-08-01T08:00:34,DROGUERIA STO100 (10020),DROGUERIA STO098 (09820),answered,00:00:12,00:01:00,0.00,Terminated by DROGUERIA STO100 (10020),,,
2025-08-01T08:01:35,ATENCION CLIENTE SAO251 (25110),98881,unanswered,00:00:00,00:00:00,0.00,Terminated by ATENCION CLIENTE SAO251 (25110),,,
2025-08-01T08:01:22,DROGUERIA STO008 (00820),VMail (99989),answered,00:00:00,00:00:01,0.00,Terminated by DROGUERIA STO008 (00820),,,
2025-08-01T08:01:13,DROGUERIA STO008 (00820),DROGUERIA STO024 (02420),unanswered,00:00:06,00:00:00,0.00,Terminated by DROGUERIA STO008 (00820),,,
2025-08-01T08:00:58,DROGUERIA STO207 (20720),VMail (99989),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO207 (20720),,,
2025-08-01T07:59:56,ATENCION CLIENTE SAO251 (25110),98881,answered,00:00:22,00:00:07,0.12,Terminated by ATENCION CLIENTE SAO251 (25110),,,
2025-08-01T07:59:59,DROGUERIA STO027 (02720),VMail (05520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO027 (02720),,,
2025-08-01T07:59:38,DROGUERIA STO027 (02720),DROGUERIA STO055 (05520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05520)",,,
2025-08-01T07:59:50,DROGUERIA STO083 (08320),VMail (06620),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO083 (08320),,,
2025-08-01T07:59:29,DROGUERIA STO083 (08320),DROGUERIA STO066 (06620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06620)",,,
2025-08-01T07:37:09,DROGUERIA STO102 (10220),DROGUERIA STO107 (10720),answered,00:00:10,00:22:28,0.00,Terminated by DROGUERIA STO102 (10220),,,
2025-08-01T07:57:50,DROGUERIA STO109 (10920),DROGUERIA STO115 (11520),answered,00:00:16,00:01:34,0.00,Terminated by DROGUERIA STO109 (10920),,,
2025-08-01T07:59:21,DROGUERIA STO027 (02720),VMail (05520),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO027 (02720),,,
2025-08-01T07:58:59,DROGUERIA STO027 (02720),DROGUERIA STO055 (05520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05520)",,,
2025-08-01T07:58:34,ATENCION CLIENTE STO262 (26210),VMail (25110),answered,00:00:00,00:00:35,0.00,Terminated by ATENCION CLIENTE STO262 (26210),,,
2025-08-01T07:58:13,ATENCION CLIENTE STO262 (26210),ATENCION CLIENTE SAO251 (25110),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25110)",,,
2025-08-01T07:58:24,DROGUERIA STO027 (02720),VMail (03820),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO027 (02720),,,
2025-08-01T07:58:03,DROGUERIA STO027 (02720),DROGUERIA STO038 (03820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03820)",,,
2025-08-01T07:58:10,DROGUERIA SDO526 (52620),VMail (03120),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SDO526 (52620),,,
2025-08-01T07:57:49,DROGUERIA SDO526 (52620),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T07:57:18,DROGUERIA SAO251 (25120),DROGUERIA STO252 (25220),answered,00:00:17,00:00:34,0.00,Terminated by DROGUERIA SAO251 (25120),,,
2025-08-01T07:58:05,ATENCION CLIENTE STO262 (26210),VMail (25120),answered,00:00:00,00:00:02,0.00,Terminated by ATENCION CLIENTE STO262 (26210),,,
2025-08-01T07:58:05,ATENCION CLIENTE STO262 (26210),DROGUERIA SAO251 (25120),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (25120)",,,
2025-08-01T07:56:45,DROGUERIA SDO515 (51520),DROGUERIA STO059 (05920),unanswered,00:00:07,00:00:00,0.00,Terminated by DROGUERIA SDO515 (51520),,,
2025-08-01T07:56:23,DROGUERIA SDO515 (51520),DROGUERIA STO059 (05920),unanswered,00:00:14,00:00:00,0.00,Terminated by DROGUERIA SDO515 (51520),,,
2025-08-01T07:55:10,YANNY JEYSAN QUINA COLLO (96015),LUZ YANETH MARIN CUARTAS (96017),answered,00:00:04,00:00:52,0.00,Terminated by YANNY JEYSAN QUINA COLLO (96015),,,
2025-08-01T07:54:42,ATENCION CLIENTE STO263 (26310),ATENCION CLIENTE SAO260 (26010),answered,00:00:07,00:01:16,0.00,Terminated by ATENCION CLIENTE SAO260 (26010),,,
2025-08-01T07:54:44,DROGUERIA STO024 (02420),DROGUERIA STO036 (03620),answered,00:00:17,00:00:51,0.00,Terminated by DROGUERIA STO024 (02420),,,
2025-08-01T07:55:17,DROGUERIA SDO515 (51520),VMail (08220),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SDO515 (51520),,,
2025-08-01T07:54:56,DROGUERIA SDO515 (51520),DROGUERIA STO082 (08220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (08220)",,,
2025-08-01T07:55:10,DROGUERIA STO068 (06820),VMail (07320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO068 (06820),,,
2025-08-01T07:55:10,DROGUERIA STO068 (06820),DROGUERIA STO073 (07320),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (07320)",,,
2025-08-01T07:54:34,DROGUERIA SDO515 (51520),VMail (08220),answered,00:00:00,00:00:21,0.00,Terminated by DROGUERIA SDO515 (51520),,,
2025-08-01T07:54:13,DROGUERIA SDO515 (51520),DROGUERIA STO082 (08220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (08220)",,,
2025-08-01T07:54:30,DROGUERIA SDO037 (03720),DROGUERIA STO062 (06220),unanswered,00:00:20,00:00:00,0.00,Terminated by DROGUERIA SDO037 (03720),,,
2025-08-01T07:54:39,DROGUERIA STO083 (08320),VMail (06620),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO083 (08320),,,
2025-08-01T07:54:18,DROGUERIA STO083 (08320),DROGUERIA STO066 (06620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06620)",,,
2025-08-01T07:50:41,DROGUERIA SAO031 (03120),DROGUERIA STO036 (03620),answered,00:00:19,00:03:39,0.00,Terminated by DROGUERIA SAO031 (03120),,,
2025-08-01T07:54:33,DROGUERIA STO024 (02420),VMail (00820),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO024 (02420),,,
